0.125,147.69145570517975
0.375,139.10222705602868
0.0625,149.95880810833984
0.21875,143.43776507280913
0.21875,138.6996480121661
0.453125,121.5443339387342
0.359375,118.55628890799301
0.40625,112.4609810912138
0.53125,94.9422208751951
0.375,104.01023850756383
0.609375,80.39314190063911
0.5,94.95235973613495
0.53125,89.65774854166531
0.515625,93.03357804393814
0.546875,86.51528148755443
0.515625,91.65020962798935
0.46875,89.34724312674436
0.609375,77.90207575781567
0.640625,74.20789657849944
0.4375,98.85796143114628
0.546875,89.96289072073952
0.640625,76.88119791437961
0.65625,80.65239707784008
0.671875,77.60746502666481
0.703125,65.46055253216053
0.734375,54.270766825674414
0.6875,62.718897145037545
0.6875,84.77455726987743
0.640625,68.74922617440008
0.71875,55.08858146255274
0.65625,70.70329179479165
0.59375,90.8353836032112
0.671875,67.8813654252844
0.828125,48.631711076287104
0.609375,72.64063420547171
0.609375,67.68108819386345
0.59375,81.9476849839057
0.703125,56.59447468519804
0.578125,80.14635491376934
0.703125,67.03517829196969
0.703125,57.635773109106864
0.671875,55.074930965233435
0.59375,66.36196698800813
0.53125,79.45470428411771
0.703125,48.26640195877026
0.578125,74.03197914370325
0.671875,54.92755946287541
0.75,41.08984695507985
0.671875,50.178583532628075
0.65625,62.30886168446746
0.75,44.28441040091776
0.734375,42.55972921976988
0.640625,62.353785382917344
0.65625,57.34255787071831
0.703125,46.09112096985291
0.65625,56.429304218715096
0.609375,61.764602003338524
0.671875,51.90643990349973
0.671875,58.15436076567361
0.578125,71.1908500618504
0.75,43.523461955524425
0.625,54.55228174237479
0.734375,48.29417389613888
0.78125,37.48120289149956
0.609375,60.64161680100086
0.5,90.45857208717499
0.71875,47.66610735910747
0.609375,61.222008122783755
0.71875,46.41439869969216
0.78125,35.58759156966334
0.796875,37.84342771544115
0.671875,58.08400550284007
0.765625,34.96985216923858
0.625,63.85853030747229
0.671875,51.79033056030043
0.71875,47.28144754241072
0.828125,28.985504737619653
0.859375,26.384795837122496
0.859375,22.433373414898718
0.765625,36.43579262738789
0.75,38.82037352801747
0.703125,43.1727550496048
0.8125,30.601843635372965
0.75,46.853302370286855
0.765625,35.106445576365786
0.796875,38.24783106719354
0.734375,42.78610080380086
0.734375,40.55685925109442
0.703125,50.235376173406046
0.828125,26.81168281740475
0.84375,28.758072669163475
0.71875,44.78644569524435
0.796875,35.324390484866974
0.765625,39.11252250704625
0.78125,33.83995930092749
0.8125,31.631259693008296
0.65625,52.23440367502819
0.765625,37.09158819223693
0.75,39.94222613489838
0.796875,33.02864068991892
0.78125,35.77732795146328
0.828125,25.92521948235582
0.859375,21.658375438079354
0.84375,25.61804473001638
0.828125,34.35764651444608
0.796875,43.30598288474858
0.890625,19.782143896710327
0.890625,17.905974602010296
0.921875,13.325498608027962
0.953125,8.791874471632603
0.8125,28.068737968715364
0.765625,36.230100084579966
0.78125,33.290962207238685
0.859375,21.152926103071216
0.8125,33.622023673825524
0.90625,14.184169734454569
0.859375,24.239608660142494
0.84375,24.90018191900863
0.9375,11.054234441958371
0.90625,22.20758719509775
0.828125,26.517636341049542
0.796875,29.82925785826654
0.84375,25.52285716927925
0.859375,23.54476964749483
0.921875,16.814027336785976
0.9375,14.734914183122104
0.96875,5.376024847956531
0.953125,12.933957132043872
0.96875,6.8042438744395115
0.9375,14.179581401732037
0.96875,4.635266123919897
0.921875,11.496633249356297
0.9375,11.157732138678888
0.984375,4.061814620293137
0.984375,2.7233831282870256
0.96875,6.545346393197393
0.984375,3.4188232369261486
0.984375,2.7664174687258694
0.984375,4.165674542203582
0.96875,5.601407155161006
1.0,3.0510146418372517
